playerid,S+,S,A,B,C,D,E,F,S+Rel,SRel,ARel,BRel,CRel,DRel,ERel,FRel
8479385,Jordan Kyrou,C,STL,149:49,0.5339859829,2.002447436,0.93447547,1.334964957,0.93447547,1.334964957,1.86895094,5.473356324,0.091,1.049,0.353,0.453,0.153,0.601,0.401,1.021
8480083,C.J. Smith,L,BUF,113:03,1.061477222,1.946041575,0.5307386112,0.7076514816,0.7076514816,0.8845643521,1.592215834,5.661211853,0.403,0.743,0.005,-0.254,0.082,0.141,-0.023,0.076
8478840,William Borgen,D,BUF,63:14,0.0,1.897733263,0.0,2.846599895,0.9488666315,0.6325777543,2.846599895,6.009488666,-0.658,0.694,-0.526,1.885,0.324,-0.111,1.231,0.424
8476807,Matt Tennyson,D,BUF,42:34,0.4698512138,1.879404855,1.409553641,0.9397024276,0.4698512138,0.9397024276,2.819107283,6.577916993,-0.189,0.676,0.884,-0.022,-0.155,0.196,1.204,0.993
8477573,Nathan Walker,L,WSH,21:56,0.0,1.823708207,0.0,0.0,0.9118541033,0.9118541033,0.9118541033,8.20668693,-0.634,0.552,-0.527,-0.943,0.196,0.201,-0.525,2.925
8479657,Alexandre Fortin,L,CHI,243:33,1.149661261,1.806610552,1.067542599,0.7390679532,1.313898583,0.7390679532,1.724491891,5.666187641,0.346,0.38,0.521,-0.264,0.463,-0.254,0.16,0.294
8477472,Carl Dahlstrom,D,CHI,634:39,0.6932955172,1.796265658,0.9138895454,1.102970141,0.8823761128,1.229023871,1.512644765,6.397226818,-0.11,0.37,0.367,0.1,0.031,0.235,-0.051,1.025
8478440,Dylan Strome,C,CHI,1024:34,0.7027361161,1.795881186,0.7417770114,0.8784201451,0.9760223834,0.9174610404,1.483554023,5.758532062,-0.101,0.37,0.195,-0.125,0.125,-0.076,-0.08,0.387
8478440,Dylan Strome,C,ARI,1024:34,0.7027361161,1.795881186,0.7417770114,0.8784201451,0.9760223834,0.9174610404,1.483554023,5.758532062,0.052,0.61,0.216,0.083,0.378,0.228,-0.002,0.29
8476323,Max McCormick,L,OTT,100:45,0.1985111663,1.786600496,0.794044665,0.9925558313,0.3970223325,0.9925558313,1.389578164,9.925558313,-0.368,0.721,0.351,0.027,-0.483,0.155,-0.167,3.373
8477541,Dakota Mermis,D,ARI,11:20,1.764705882,1.764705882,0.0,0.0,0.0,0.0,0.0,1.764705882,1.114,0.578,-0.526,-0.796,-0.598,-0.69,-1.485,-3.704
8480039,Martin Necas,C,CAR,56:42,0.3527336861,1.76366843,1.058201058,0.3527336861,0.3527336861,1.058201058,1.76366843,2.821869489,-0.166,0.832,0.516,-0.329,-0.295,0.213,0.395,-1.888
8479388,Riley Stillman,D,FLA,11:22,0.0,1.759530792,0.0,0.0,0.0,0.0,0.0,1.759530792,-0.482,0.648,-0.443,-0.796,-0.653,-0.763,-1.478,-3.472
8476953,Trevor Carrick,D,CAR,11:29,0.0,1.741654572,1.741654572,0.0,0.0,0.0,0.0,1.741654572,-0.519,0.81,1.199,-0.682,-0.648,-0.845,-1.368,-2.968
8476438,Brandon Saad,L,CHI,1162:30,0.8430107527,1.737634409,0.7225806452,0.8430107527,0.7053763441,1.169892473,1.393548387,5.539784946,0.04,0.311,0.176,-0.16,-0.146,0.176,-0.17,0.168
8478055,Gustav Forsling,D,CHI,678:34,0.7073733851,1.709485681,0.7957950582,0.9431645134,0.677899494,1.267377315,1.473694552,5.511617625,-0.096,0.283,0.249,-0.06,-0.173,0.274,-0.09,0.14
8476473,Connor Murphy,D,CHI,903:06,0.8415457867,1.705237515,0.9744214373,0.9744214373,0.7086701362,1.240172738,1.550215923,5.912966449,0.038,0.279,0.428,-0.029,-0.142,0.247,-0.014,0.541
8474568,Luke Schenn,D,VAN,329:38,0.7280817069,1.698857316,0.3640408535,0.6067347558,0.7280817069,0.9101021337,2.002224694,5.096571949,-0.046,0.521,-0.16,-0.292,0.012,0.04,0.362,-0.029
